comment_id,processed_text,is_sarcastic,raw_compound,raw_label,compound,pos,neu,neg,label,corrected_compound,corrected_label,local_correction_applied,local_correction_score,local_correction_terms,nrc_token_count,nrc_matched_token_count,nrc_anger,nrc_anticipation,nrc_fear,nrc_trust,nrc_sadness,nrc_hope,nrc_frustration
886948149657384,just admit field,False,0.2023,positive,0.2023,0.474,0.526,0.0,positive,0.2023,positive,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539253826550352,know saul,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797443682087152,mwila m milambo managed buy lusaka,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562146562944498,zesco stop fooling us today 1st october,False,-0.5994,negative,-0.5994,0.0,0.505,0.495,negative,-0.5994,negative,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819970216168268,ba fi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166124727370917,imwe amenshi mu rainy season yakama mu october,False,-0.0772,negative,-0.0772,0.0,0.843,0.157,negative,-0.0772,negative,False,0.0,,8,1,0.0,0.0,0.0,0.0,0.125,0.0,0.0625
1023281382878588,today 1st okutoba please ll friends stick u said bakaluku luku imwe,False,0.6597,positive,0.6597,0.375,0.625,0.0,positive,0.6597,positive,False,0.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005670357251191,scoring many other fronts hope resolve issue soon,False,0.6705,positive,0.6705,0.478,0.522,0.0,positive,0.6705,positive,False,0.0,,8,1,0.0,0.125,0.0,0.125,0.0,0.125,0.0
402137349350108,elita sheleni should atleast maintain schedule next 2 weeks because suffered eish,False,-0.4939,negative,-0.4939,0.0,0.758,0.242,negative,-0.4939,negative,False,0.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322610832456208,mukuka lushomo looking promise 01 10 2024 should liars tolerated big company like zesco limited,False,-0.128,negative,-0.128,0.227,0.521,0.251,negative,-0.128,negative,False,0.0,,15,2,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666
1356239715051294,good morning shaque shaluvuna system dictates otherwise technical teams may other options put measures preserve network collapsing entails effecting emergency load management switching off early delayed restoration switching late inevitable wellbeing grid however dedicated engineers working round clock ameliorate situation regret inconvenience caused regards cj,False,-0.6249,negative,-0.6249,0.106,0.68,0.215,negative,-0.6249,negative,False,0.0,,45,12,0.0,0.0666666666666666,0.0222222222222222,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0333333333333333
1097377485110635,agalu imwe just 1 30 minutes power six days pole line fault come check reduced supplying hours telling thing isn t making sense,False,-0.4019,negative,-0.4019,0.0,0.881,0.119,negative,-0.4019,negative,False,0.0,,23,2,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0217391304347826
286754987298856,yes same applies lwsc,False,0.4019,positive,0.4019,0.474,0.526,0.0,positive,0.4019,positive,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801496608143150,really don t know hours load shedding since 11hrs now mmmmm awe sure,False,0.3182,positive,-0.3818,0.173,0.827,0.0,negative,-0.3818,negative,True,-0.7,awe,13,1,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0
618831263798949,nhamo afiya chiwila imagine ai s now month power night awe hate us,False,-0.5719,negative,-1.0,0.0,0.748,0.252,negative,-1.0,negative,True,-0.7,awe,13,1,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769
472159101770561,saliya litana hahaha humbled,False,0.5574,positive,0.5574,0.545,0.455,0.0,positive,0.5574,positive,False,0.0,,4,1,0.0,0.0,0.0,0.0,0.25,0.0,0.125
1096573222127959,power just restored area rushed nothing like kct 1 kct 2 subscribed meter lot unused units last month ba zesco only wants people buy units,False,0.0747,positive,0.0747,0.094,0.823,0.083,positive,0.0747,positive,False,0.0,,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120296419426094,moses martins siame dreaming,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807091348033010,susan j stephens let s inbox number create,False,0.34,positive,0.34,0.459,0.541,0.0,positive,0.34,positive,False,0.0,,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837517727541875,philimo voice afrika mmmm covid yalimfumishe fwaka ine,False,0.0,neutral,-0.8,0.0,1.0,0.0,negative,-0.8,negative,True,-0.8,fwaka,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727259681946279,everything already planned dont see difference between 12 6hrs day time charcoal night candles s,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,15,1,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0
1306240460754096,how even update without power kindly advise how update without power,False,-0.3875,negative,-0.3875,0.0,0.792,0.208,negative,-0.3875,negative,False,0.0,,11,1,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0
1248234216619932,give us power nipa wanu lelo,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862608649273728,maclean sandra phiri meant sm us see power frm 03hrs 00 00,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749469816152433,ba zesco stick schedule came hours us respect us following time power cuts time feels like comes back feels like,False,0.7096,positive,0.7096,0.308,0.608,0.084,positive,0.7096,positive,False,0.0,,20,3,0.0,0.15,0.0,0.05,0.0,0.15,0.0
8564364463676203,wiyu said pa 1st october loadshedding stabilize s worse power restored kuma midnight 01 gone 03 back 04 gone gone gone awe mwandi,True,-0.1779,negative,-0.8778999999999999,0.094,0.784,0.122,negative,-0.8778999999999999,negative,True,-0.7,awe,23,1,0.0,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0217391304347826
475515214753875,government s only president should find solutions ministers sure,False,0.4588,positive,0.4588,0.4,0.6,0.0,positive,0.4588,positive,False,0.0,,9,2,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
971752154406184,six miles don t power since 11hrs,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,1,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0
1128801438953530,bebetty yenesha don t even socks,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,1,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
1174234090118701,ifyabupuba fye cant follow sinple schedule switch off power 12hrs switch hour switch off another 12 hours tebukopo obu,False,0.0,neutral,-1.0,0.0,1.0,0.0,negative,-1.0,negative,True,-1.0,ifyabupuba,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842607610163169,should reduce further least 3 hours,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230387797514829,people telling responsible drying kariba dam,False,0.3182,positive,0.3182,0.315,0.685,0.0,positive,0.3182,positive,False,0.0,,6,1,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
489266630038074,travis williams well articulated,False,0.2732,positive,0.2732,0.412,0.588,0.0,positive,0.2732,positive,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503679246506239,tumba le vivré masters comply,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825460564449235,people took seriously first october benzo sekako chabe,False,-0.1779,negative,-0.1779,0.0,0.805,0.195,negative,-0.1779,negative,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681413012651571,dennis zulu even though should always think outside boxes should find solutions,False,0.1779,positive,0.1779,0.134,0.866,0.0,positive,0.1779,positive,False,0.0,,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823574169989210,katerina altop true selling other countries seems like alot people sayong same really words express disappointment,False,0.1868,positive,0.1868,0.242,0.595,0.163,positive,0.1868,positive,False,0.0,,16,3,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0625
2375001119332730,ba zesco should serious comes customers service calling since new years eve upto now haven t shown 46200403866 metre number don t power 10 days now reporting libala stage 4a mayangayanga street house 38,False,0.0,neutral,0.0,0.04,0.92,0.04,neutral,0.0,neutral,False,0.0,,34,2,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0
6453639328086763,same whatsapp group,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684342116481386,effective today yesterday cause power went 23 10 still nothing,False,0.4767,positive,0.4767,0.256,0.744,0.0,positive,0.4767,positive,False,0.0,,10,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
918822943645810,saviour alingo chisanga even us,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081332879606942,zesco limited m chingola power went morning came back around 17 18 now gone,False,-0.2263,negative,-0.2263,0.0,0.863,0.137,negative,-0.2263,negative,False,0.0,,14,1,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714
837671050849200,zesco limited consistence plan load management showing different time power went 05hrs today plan showing 06hrs going institution checking works stop misleading nation ba zesco,False,-0.7003,negative,-0.7003,0.0,0.764,0.236,negative,-0.7003,negative,False,0.0,,25,7,0.08,0.12,0.0,0.08,0.04,0.12,0.06
2182068691972856,titus masumbuku ivunda stop wasting precious time,False,-0.0516,negative,-0.0516,0.294,0.317,0.389,negative,-0.0516,negative,False,0.0,,7,3,0.0,0.2857142857142857,0.1428571428571428,0.0,0.1428571428571428,0.2857142857142857,0.0714285714285714
581910654194613,decide tell customers over weekend short notice extended hours how people verify status meters,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097613640630766,issue rather see manager 5yrs much,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543396097838713,thawila simataa form cooperatives bwana,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644307496522936,zesco limited meter updated without power just asking,False,-0.2263,negative,-0.2263,0.0,0.787,0.213,negative,-0.2263,negative,False,0.0,,8,1,0.125,0.0,0.0,0.0,0.125,0.0,0.125
1338452506889039,towera us s 03 00 13 30 same day 17 00 02 39 next day,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776900926039362,s big shame pipo solwezi even following very own time table,False,-0.4767,negative,-0.4767,0.0,0.744,0.256,negative,-0.4767,negative,False,0.0,,11,2,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0454545454545454
544189258584821,don t see power household how possible before 24th ba zesco,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,2,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0
1699234950533889,malunga banda jr thanks,False,0.4404,positive,0.4404,0.492,0.508,0.0,positive,0.4404,positive,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172944700752848,lied s 6 14 6 15,False,-0.3818,negative,-0.3818,0.0,0.435,0.565,negative,-0.3818,negative,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488612390860147,wake around 01 process restore power trusted schedule,False,0.6486,positive,0.6486,0.469,0.531,0.0,positive,0.6486,positive,False,0.0,,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466252772381945,might good electricity switched off only around 23hrs 05hrs everyone sleeping during day time dd mata,False,0.4404,positive,0.4404,0.162,0.838,0.0,positive,0.4404,positive,False,0.0,,16,3,0.0,0.125,0.0,0.0625,0.0,0.125,0.0
841449014595749,how meter doesn t ma,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796189505225240,rita musowoya makayi jonathan phiri,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681413012651571,dennis zulu osalengese insult pamozi naba zesco don t know people kuntanshi given offer other ways generate power mines other sources zambia very blessed country because poor leadership selfishness never end,False,-0.6003,negative,-0.6003,0.107,0.662,0.232,negative,-0.6003,negative,False,0.0,,31,5,0.032258064516129,0.0,0.0,0.032258064516129,0.032258064516129,0.0,0.032258064516129
698220705272026,hon mwinga just imagine mbuya,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618831263798949,nhamo afiya chiwila s fair,False,0.3182,positive,0.3182,0.434,0.566,0.0,positive,0.3182,positive,False,0.0,,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217856575972373,how update meters s power alternatives,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863763611340652,chililabombwe power come back 00 20 cut around 05 20hrs zesco limited please once stick schedule power hasn t restored s frustrating honestly ku kamenza east kwena mule tufwenge especially fwebakwete same line namu pp zambia eminani shabola elo ni january eno teti tuchite manager ukuchita ama generator nangu inventor awe,False,0.2023,positive,-0.4976999999999999,0.134,0.747,0.12,negative,-0.4976999999999999,negative,True,-0.7,awe,51,3,0.0392156862745098,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0294117647058823
3350829441893428,imwe inform us repairs maamba coal doing 15 days naipwa muli ndwi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,12,1,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0
618831263798949,ninshi group d always power night because week week schedule afternoon kuseni kunalakwa chani,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894707085907298,imwe lelo nipa 1 tell us wat going hear efyo,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775418393314477,nadi n polela exactly t remember last time thing,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,9,1,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0
1681413012651571,ve never school understand cause disability too much,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,2,0.0,0.0,0.0,0.125,0.125,0.0,0.0625
857993329821358,s good better close till further notice 3hours ati stabilize,True,0.7003,positive,0.7003,0.453,0.547,0.0,negative,0.7003,negative,False,0.0,,10,1,0.0,0.1,0.0,0.1,0.0,0.1,0.0
860691078549411,cathy chiwila kasonkomona counting same iyo kwena,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814032123947125,ba zesco 06 00hrs upto now don t power chalala shantumbu road group e thought said power going 8hrs happening,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,20,2,0.0,0.05,0.0,0.05,0.0,0.05,0.0
1539253826550352,brenda kash s true,False,0.4215,positive,0.4215,0.583,0.417,0.0,positive,0.4215,positive,False,0.0,,4,1,0.0,0.0,0.0,0.25,0.0,0.0,0.0
3921559501407227,chipo veronica kalinda want u wake 01 just upgrade lol,False,0.4767,positive,0.4767,0.369,0.631,0.0,positive,0.4767,positive,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311057938684793,kingsley chipulu very questionable someone talks rains uyo jumps 2096 s normal amashilu takwaba,False,-0.3597,negative,-0.3597,0.0,0.828,0.172,negative,-0.3597,negative,False,0.0,,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479688996132867,nothing changed s drama everytime,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498876370301527,pêzõ phyllis sinta kuwaya waya fye,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618831263798949,zesco limited even staggered 4hrs schedule going off 18 00 22 00 complaining without tired infact tired,False,0.276,positive,0.276,0.224,0.604,0.172,positive,0.276,positive,False,0.0,,17,3,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647
1252220168979432,misheck cheleka business wise 6 6 better than 12 hours mean 6 6 12 b 12 0 12,False,0.7184,positive,0.7184,0.375,0.625,0.0,positive,0.7184,positive,False,0.0,,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936973861600142,still waiting new schedule kindly update us,False,0.4939,positive,0.4939,0.348,0.652,0.0,positive,0.4939,positive,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595499463037314,power especially us power comes night nayo 01 how update ba zesco sure,False,0.3182,positive,0.3182,0.161,0.839,0.0,positive,0.3182,positive,False,0.0,,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975369947454687,hi ruth kay apologize inconvenience caused please note timetable changed reason extended load management area due system overload currently being addressed technical teams ground regards cj,False,-0.3182,negative,-0.3182,0.121,0.717,0.163,negative,-0.3182,negative,False,0.0,,26,7,0.0,0.0,0.0,0.1538461538461538,0.0769230769230769,0.0,0.0384615384615384
569264788736735,hope system normalize before day breaks otherwise units done hungry bored plus work stand now,False,0.2023,positive,0.2023,0.161,0.722,0.117,positive,0.2023,positive,False,0.0,,15,3,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0
489522783263968,thinking babweshamo kansi reduced increase nabo ba ze powering ze nation gotten used current schedule already lekeni ifyo,False,0.3182,positive,-0.0818,0.119,0.881,0.0,negative,-0.0818,negative,True,-0.4,lekeni,18,2,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0
868699001264826,bought units t access units bought how long should wait twalala umwafita please,False,0.3182,positive,0.3182,0.173,0.827,0.0,positive,0.3182,positive,False,0.0,,13,2,0.0,0.1538461538461538,0.0,0.0,0.0,0.1538461538461538,0.0
2555169691314009,zesco limited s fine since don t money buy units,False,-0.0258,neutral,-0.0258,0.186,0.619,0.196,neutral,-0.0258,neutral,False,0.0,,10,3,0.2,0.1,0.0,0.2,0.1,0.1,0.15
851116133455292,hope eastwoodss see comment,False,0.4404,positive,0.4404,0.492,0.508,0.0,positive,0.4404,positive,False,0.0,,4,1,0.0,0.25,0.0,0.25,0.0,0.25,0.0
489266630038074,andy c p andrews personally feel pf boast because time power supply low compared now excuse upnd now predecessor constructed kafue gorge lower,False,-0.4588,negative,-0.4588,0.055,0.763,0.182,negative,-0.4588,negative,False,0.0,,23,6,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0217391304347826
266309282865695,6 weeks complaining wait least year complain know how long other people waited iwe,False,-0.5106,negative,-0.5106,0.0,0.719,0.281,negative,-0.5106,negative,False,0.0,,14,3,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714
539670581926451,go ku farm kansi tumalaiti tunkhalako kuma farmers,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,8,1,0.0,0.125,0.0,0.0,0.0,0.125,0.0
416899997778816,stop raising people s hopes last month busy announcing how loadsheding going reduce october today saying something different now just keep quiet,False,0.1531,positive,0.1531,0.117,0.792,0.092,positive,0.1531,positive,False,0.0,,22,1,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0227272727272727
650892396948035,don t know need bake two cakes clients collected 18 hrs,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,11,1,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0
534213329304365,o1 10 2024 eclipse ya angoni waiting,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085032883086669,chomba lesa malembeka exactly thought because s seems everything beyond,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,1,0.0,0.1,0.0,0.0,0.0,0.1,0.0
4020407858281027,now zesco started making time tables us s teacher pupils feel like seated desks teacher addressing us class,False,0.3612,positive,0.3612,0.135,0.865,0.0,positive,0.3612,positive,False,0.0,,18,3,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0555555555555555,0.0
834972411129576,lying kamuchanga r section 3 days power outage 6 time better continuous 12hours than breaking into 2 ndeke village high cost free days us still 12hours,False,0.4215,positive,0.4215,0.217,0.664,0.119,positive,0.4215,positive,False,0.0,,26,2,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0384615384615384,0.0192307692307692
293758669717165,ismaeel moosa even want insult buy t,False,-0.4588,negative,-0.4588,0.151,0.465,0.384,negative,-0.4588,negative,False,0.0,,7,1,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428
1160149984999126,zesco limited kindly share schedule ndola because kansenshi infill load shedding ninshi ni 13 hours 21 hours beyond everyday even started load shedding us twice day efinshi ifyo sure,False,0.7003,positive,0.7003,0.223,0.723,0.055,positive,0.7003,positive,False,0.0,,29,2,0.0344827586206896,0.0344827586206896,0.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0344827586206896
930146739044579,don t power please tell us another way check prepaid without power,False,0.3182,positive,0.3182,0.187,0.813,0.0,positive,0.3182,positive,False,0.0,,12,1,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0
724725065639374,shy gibbs international graphics tell ati arrest together harry potter,False,-0.5267,negative,-0.5267,0.0,0.645,0.355,negative,-0.5267,negative,False,0.0,,10,2,0.1,0.0,0.0,0.0,0.1,0.0,0.1
499284339694859,give us updates power today s 1st october kutumpa uku,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838247315137285,always shift goal post already announced september surprised announcing minister energy communicated something else contrary talking please consult each before come public,False,0.6486,positive,0.6486,0.249,0.751,0.0,positive,0.6486,positive,False,0.0,,22,4,0.0,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0454545454545454,0.0
461680426175485,ackim c sikaundi exactly boi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850255429376696,bias power left 12hrs nyumba yanga came 11hrs hour left,False,-0.1027,negative,-0.1027,0.0,0.865,0.135,negative,-0.1027,negative,False,0.0,,10,1,0.1,0.0,0.0,0.0,0.0,0.0,0.05
2591175591054010,natalie natalie 15h00 group e still nothing 1 hour over zesco limited,False,-0.2263,negative,-0.2263,0.0,0.826,0.174,negative,-0.2263,negative,False,0.0,,12,1,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333
266131246065467,imwe naba mtn same same ma bad manners,False,-0.5423,negative,-0.5423,0.0,0.667,0.333,negative,-0.5423,negative,False,0.0,,8,2,0.125,0.0,0.125,0.0,0.125,0.0,0.125
2520746544780980,net metering futi na lelo nipa 1 think zesco limited must competitor mwee mwatikola papaka enough enough fake unfulfilled promises,False,-0.6369,negative,-0.6369,0.102,0.591,0.307,negative,-0.6369,negative,False,0.0,,20,3,0.1,0.05,0.0,0.0,0.1,0.05,0.1
1308233376575145,fuel electricity headless chicken drama,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,5,2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
550496243841279,charles mabuku ever re gee congratulations,False,0.5994,positive,0.5994,0.438,0.562,0.0,positive,0.5994,positive,False,0.0,,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371532063594197,aaron abdul ala mwandi,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609116960021869,promised us today pa 1 give us power kaili hakainde hichilemaa said pa 1 things better still power areas feedback communication sir please depending little little electricity qualified still being left us just being sidelined please ba hh suffering n saloons t work selling ice blocks same go streets being chased council people connections phones telling us shouldn t tiktok facebook should like zombies now only rich n well happy youth alila please,True,0.9531,positive,0.7530999999999999,0.284,0.657,0.059,negative,0.7530999999999999,negative,True,-0.2,kaili,73,8,0.0136986301369863,0.0410958904109589,0.0273972602739726,0.0684931506849315,0.0136986301369863,0.0410958904109589,0.0136986301369863
1056556399810818,bilha wairimu prompted madam,False,0.0,neutral,0.0,0.0,1.0,0.0,neutral,0.0,neutral,False,0.0,,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506474755550925,sibongile bongani munthali think ba group e just hated lot group very upset,False,-0.796,negative,-0.796,0.0,0.585,0.415,negative,-0.796,negative,False,0.0,,13,1,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769
311057938684793,mirriam chilwashi power went giving speech arrival same zesco apologized like s apologize shouldn t know how feels though,False,0.765,positive,0.765,0.398,0.602,0.0,positive,0.765,positive,False,0.0,,19,4,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0263157894736842
864843354738021,alo kindly share new schedule kabwe app 3600 showing scheduled load management yet power goes every day,False,0.6597,positive,0.6597,0.265,0.735,0.0,positive,0.6597,positive,False,0.0,,17,2,0.0,0.0588235294117647,0.0,0.1176470588235294,0.0,0.0588235294117647,0.0
1978437159337183,zesco limited supply than month filled complaint promised called engineers come work date s nothing hearing guys,False,-0.1531,negative,-0.1531,0.128,0.663,0.209,negative,-0.1531,negative,False,0.0,,17,4,0.1176470588235294,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.088235294117647
1431917760926940,even refusing refund own units replacement faulty meter going since last year december need stop giving excuses those front desks even tuma attitudes inquiring zesco limited kawayawayafye ati doing systems upgrade come two go come another excuse employee go other department cause us favour pay service,False,-0.4404,negative,-0.4404,0.12,0.69,0.191,negative,-0.4404,negative,False,0.0,,46,5,0.0217391304347826,0.0217391304347826,0.0,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826
543052894427696,aaah let just continue sleep without power wake without s continuous thing failed understand now,False,0.4023,positive,0.4023,0.172,0.828,0.0,positive,0.4023,positive,False,0.0,,15,1,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0
1464374354271951,gracious t kalyondo wanted tag don t know distracted,False,0.296,positive,0.296,0.327,0.455,0.218,positive,0.296,positive,False,0.0,,9,3,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0555555555555555
